浦东,plate,62601,53989,31.2080020904541,121.60652923583984,0,pudongxinqu,12500,district,2016-11-24
闵行,plate,55081,48779,31.0911865234375,121.40817260742188,0,minhang,5777,district,2016-11-24
宝山,plate,48672,44435,31.36947822570801,121.4288330078125,0,baoshan,4506,district,2016-11-24
徐汇,plate,82200,72541,31.17509841918945,121.44511413574219,0,xuhui,3232,district,2016-11-24
普陀,plate,64816,59554,31.25675582885742,121.40750122070312,0,putuo,3016,district,2016-11-24
杨浦,plate,67965,60812,31.29489326477051,121.53591918945312,0,yangpu,2867,district,2016-11-24
长宁,plate,81843,67478,31.21150779724121,121.38792419433594,0,changning,2428,district,2016-11-24
松江,plate,44478,37043,31.04570198059082,121.26515197753906,0,songjiang,3242,district,2016-11-24
嘉定,plate,41507,35731,31.31814002990723,121.2850570678711,0,jiading,2788,district,2016-11-24
黄浦,plate,96210,84622,31.22065353393555,121.48858642578125,0,huangpu,1525,district,2016-11-24
静安,plate,95092,79859,31.23179244995117,121.45355987548828,0,jingan,938,district,2016-11-24
闸北,plate,67389,59368,31.28703498840332,121.45176696777344,0,zhabei,1641,district,2016-11-24
虹口,plate,71592,63185,31.28334617614746,121.48950958251953,0,hongkou,1585,district,2016-11-24
青浦,plate,41105,34796,31.19689178466797,121.2168960571289,0,qingpu,1343,district,2016-11-24
奉贤,plate,30460,22784,30.89188575744629,121.5684585571289,0,fengxian,1236,district,2016-11-24
金山,plate,20357,15249,30.75156784057617,121.32638549804688,0,jinshan,9,district,2016-11-24
崇明,plate,26755,9858,31.61406326293945,121.5768051147461,0,chongming,9,district,2016-11-24
上海周边,plate,22338,23211,31.20127296447754,120.95641326904297,0,shanghaizhoubian,6,district,2016-11-24
金桥,village,59813,51661,31.283966,121.592597,0,jinqiao,1242,plate,2016-11-24
三林,village,63160,57256,31.151926,121.51377,0,sanlin,1113,plate,2016-11-24
北蔡,village,67731,56472,31.190782,121.559,0,beicai,801,plate,2016-11-24
周浦,village,46076,39985,31.110183,121.611749,0,zhoupu,642,plate,2016-11-24
金杨,village,62602,57099,31.259828,121.575466,0,jinyang,634,plate,2016-11-24
川沙,village,42433,36646,31.156191,121.709888,0,chuansha,632,plate,2016-11-24
世博,village,63845,59943,31.183675,121.501014,0,shibo,534,plate,2016-11-24
源深,village,84942,81651,31.242184,121.541869,0,yuanshen,497,plate,2016-11-24
张江,village,71732,59544,31.203197,121.621827,0,zhangjiang,485,plate,2016-11-24
洋泾,village,76567,70242,31.247063,121.559476,0,yangjing,470,plate,2016-11-24
康桥,village,52877,46589,31.147895,121.610455,0,kangqiao,464,plate,2016-11-24
惠南,village,33448,26803,31.047659,121.773632,0,huinan,463,plate,2016-11-24
陆家嘴,village,92832,83796,31.24095,121.519879,0,lujiazui,420,plate,2016-11-24
塘桥,village,69889,71721,31.215382,121.529509,0,tangqiao,340,plate,2016-11-24
花木,village,99355,74031,31.218426,121.564426,0,huamu,334,plate,2016-11-24
御桥,village,57585,51886,31.160751,121.574092,0,yuqiao1,323,plate,2016-11-24
潍坊,village,79985,77943,31.229587,121.53109,0,weifang,308,plate,2016-11-24
高行,village,57612,49458,31.297173,121.627523,0,gaohang,291,plate,2016-11-24
外高桥,village,46365,41900,31.357954,121.567597,0,waigaoqiao,280,plate,2016-11-24
唐镇,village,65031,57225,31.230081,121.664757,0,tangzhen,265,plate,2016-11-24
曹路,village,45947,40746,31.279967,121.691347,0,caolu,260,plate,2016-11-24
泥城镇,village,24295,21491,30.915025,121.845568,0,nichengzhen,231,plate,2016-11-24
南码头,village,64911,52727,31.201221,121.51934,0,nanmatou,213,plate,2016-11-24
杨东,village,81468,78987,31.208464,121.543594,0,yangdong,211,plate,2016-11-24
航头,village,40467,35155,31.042152,121.601517,0,hangtou,190,plate,2016-11-24
联洋,village,94065,89692,31.231733,121.561883,0,lianyang,188,plate,2016-11-24
碧云,village,89463,82197,31.246862,121.593719,0,biyun,136,plate,2016-11-24
新场,village,35780,35732,31.052052,121.64866,0,xinchang,120,plate,2016-11-24
高东,village,42853,41039,31.329087,121.642048,0,gaodong,103,plate,2016-11-24
宣桥,village,32817,27691,31.050072,121.698103,0,xuanqiao,93,plate,2016-11-24
合庆,village,35224,29159,31.239715,121.730298,0,geqing,68,plate,2016-11-24
书院镇,village,22051,20400,30.956083,121.882183,0,shuyuanzhen,64,plate,2016-11-24
祝桥,village,38603,33055,31.145559,121.814523,0,zhuqiao,42,plate,2016-11-24
临港新城,village,24248,20783,30.917256,121.936764,0,lingangxincheng,38,plate,2016-11-24
大团镇,village,25355,21093,30.993609,121.764469,0,datuanzhen,4,plate,2016-11-24
万祥镇,village,18679,16189,30.967603,121.83001,0,wanxiangzhen,1,plate,2016-11-24
顾村,village,45855,41806,31.366819,121.381863,0,gucun,634,plate,2016-11-24
大华,village,57110,56884,31.288346,121.419807,0,dahua,559,plate,2016-11-24
上大,village,46200,37754,31.31994,121.380426,0,shangda,466,plate,2016-11-24
淞宝,village,49135,43399,31.394688,121.498283,0,songbao,449,plate,2016-11-24
杨行,village,44870,40053,31.387305,121.458219,0,yanghang,387,plate,2016-11-24
张庙,village,49160,45212,31.344015,121.465046,0,zhangmiao,361,plate,2016-11-24
高境,village,57960,53630,31.329195,121.490091,0,gaojing,310,plate,2016-11-24
淞南,village,52763,45746,31.352141,121.486354,0,songnan,300,plate,2016-11-24
罗店,village,40037,33483,31.41392,121.364041,0,luodian,239,plate,2016-11-24
月浦,village,34828,33007,31.442191,121.425521,0,yuepu,218,plate,2016-11-24
共康,village,58432,54520,31.332526,121.433893,0,gongkang,209,plate,2016-11-24
共富,village,42455,34732,31.350784,121.422107,0,gongfu,143,plate,2016-11-24
通河,village,49915,51109,31.336366,121.454913,0,tonghe,113,plate,2016-11-24
大场镇,village,49829,45693,31.30723,121.410465,0,dachangzhen,88,plate,2016-11-24
罗泾,village,28950,23932,31.479723,121.357717,0,luojing,30,plate,2016-11-24
曹家渡,village,85761,80056,31.236614,121.441071,0,caojiadu,300,plate,2016-11-24
南京西路,village,98284,79304,31.236534,121.462729,0,nanjingxilu,274,plate,2016-11-24
江宁路,village,95829,82100,31.243036,121.453863,0,jiangninglu,213,plate,2016-11-24
静安寺,village,107140,73552,31.227875,121.44894,0,jingansi,151,plate,2016-11-24
彭浦,village,53970,50421,31.317303,121.461022,0,pengpu,444,plate,2016-11-24
大宁,village,74205,66055,31.279335,121.452434,0,daning,409,plate,2016-11-24
不夜城,village,70637,66368,31.25637,121.46386,0,buyecheng,223,plate,2016-11-24
西藏北路,village,78097,63649,31.25904,121.478629,0,xizangbeilu,204,plate,2016-11-24
闸北公园,village,66259,61658,31.276943,121.46828,0,zhabeigongyuan,139,plate,2016-11-24
永和,village,58376,49892,31.302309,121.442553,0,yonghe,125,plate,2016-11-24
阳城,village,61748,54655,31.290151,121.441618,0,yangcheng,97,plate,2016-11-24
古美,village,64198,58047,31.144555,121.400853,0,gumei,797,plate,2016-11-24
浦江,village,49615,43626,31.064241,121.519519,0,pujiang1,646,plate,2016-11-24
老闵行,village,41495,35649,31.011021,121.390163,0,laominhang,641,plate,2016-11-24
莘庄,village,51589,47382,31.103038,121.382833,0,shenzhuang,603,plate,2016-11-24
颛桥,village,48636,41312,31.072407,121.434432,0,zhuanqiao,584,plate,2016-11-24
春申,village,60216,53645,31.11649,121.425117,0,chunshen,430,plate,2016-11-24
七宝,village,59240,53400,31.153564,121.358363,0,qibao,422,plate,2016-11-24
梅陇,village,56697,53202,31.13689,121.416448,0,meilong,323,plate,2016-11-24
金虹桥,village,66439,57035,31.191012,121.397997,0,jinhongqiao,274,plate,2016-11-24
华漕,village,66848,45263,31.22162,121.304717,0,huacao,227,plate,2016-11-24
静安新城,village,58882,57898,31.163638,121.388798,0,jinganxincheng,174,plate,2016-11-24
航华,village,50693,45909,31.177063,121.356441,0,hanghua,174,plate,2016-11-24
龙柏,village,53964,56263,31.181883,121.371676,0,longbai,164,plate,2016-11-24
吴泾,village,42746,38769,31.03652,121.46634,0,wujing,132,plate,2016-11-24
金汇,village,72065,63606,31.182949,121.381683,0,jinhui,119,plate,2016-11-24
马桥,village,44667,27934,31.051743,121.375934,0,maqiao,67,plate,2016-11-24
甘泉宜川,village,57069,51433,31.269952,121.442085,0,ganquanyichuan,423,plate,2016-11-24
长寿路,village,72086,66376,31.247107,121.44099,0,changshoulu,356,plate,2016-11-24
桃浦,village,51388,42339,31.286618,121.376114,0,taopu,305,plate,2016-11-24
长征,village,62555,58355,31.241258,121.379995,0,changzheng,303,plate,2016-11-24
武宁,village,78153,72914,31.240562,121.42597,0,wuning,261,plate,2016-11-24
真如,village,62574,61166,31.257806,121.413232,0,zhenru,257,plate,2016-11-24
万里,village,67321,63162,31.273656,121.411327,0,wanli,245,plate,2016-11-24
真光,village,52677,48544,31.25904,121.391673,0,zhenguang,223,plate,2016-11-24
长风,village,65121,59201,31.238356,121.402452,0,changfeng1,185,plate,2016-11-24
光新,village,67909,67138,31.259966,121.435366,0,guangxin,165,plate,2016-11-24
曹杨,village,64447,54564,31.245255,121.413035,0,caoyang,160,plate,2016-11-24
中远两湾城,village,73476,63441,31.258824,121.451176,0,zhongyuanliangwancheng,133,plate,2016-11-24
徐家汇,village,88702,79609,31.200958,121.441618,0,xujiahui,806,plate,2016-11-24
康健,village,74364,62540,31.164627,121.423904,0,kangjian,363,plate,2016-11-24
龙华,village,76682,74813,31.172492,121.455372,0,longhua,259,plate,2016-11-24
斜土路,village,79439,72880,31.203292,121.468667,0,xietulu,256,plate,2016-11-24
田林,village,71976,69949,31.18281,121.431377,0,tianlin,247,plate,2016-11-24
华东理工,village,60773,52382,31.142948,121.431108,0,huadongligong,230,plate,2016-11-24
万体馆,village,73423,68174,31.184416,121.44496,0,wantiguan,184,plate,2016-11-24
衡山路,village,126898,93108,31.216648,121.452937,0,hengshanlu,149,plate,2016-11-24
华泾,village,60790,53422,31.122732,121.46201,0,huajing,138,plate,2016-11-24
上海南站,village,64611,58504,31.152544,121.4386,0,shanghainanzhan,137,plate,2016-11-24
长桥,village,69066,63074,31.136596,121.450242,0,changqiao,132,plate,2016-11-24
植物园,village,65586,63105,31.155696,121.450242,0,zhiwuyuan,115,plate,2016-11-24
建国西路,village,115075,76773,31.213498,121.463357,0,jianguoxilu,108,plate,2016-11-24
徐汇滨江,village,101399,80591,31.176169,121.4682,0,xuhuibinjiang,77,plate,2016-11-24
漕河泾,village,69220,67784,31.177604,121.410753,0,caohejing,31,plate,2016-11-24
中原,village,57650,53585,31.325786,121.543522,0,zhongyuan1,624,plate,2016-11-24
黄兴公园,village,66466,60060,31.303281,121.541258,0,huangxinggongyuan,515,plate,2016-11-24
周家嘴路,village,65686,60097,31.28341,121.551886,0,zhoujiazuilu,429,plate,2016-11-24
五角场,village,66524,60016,31.306875,121.510393,0,wujiaochang,314,plate,2016-11-24
鞍山,village,71616,66017,31.283794,121.516285,0,anshan,304,plate,2016-11-24
控江路,village,70562,58651,31.290028,121.541438,0,kongjianglu,246,plate,2016-11-24
新江湾城,village,80217,68314,31.333991,121.515279,0,xinjiangwancheng,232,plate,2016-11-24
东外滩,village,71499,67191,31.264597,121.538923,0,dongwaitan,203,plate,2016-11-24
蓬莱公园,village,84202,74494,31.214851,121.496963,0,penglaigongyuan,260,plate,2016-11-24
五里桥,village,84322,75009,31.21044,121.486282,0,wuliqiao,232,plate,2016-11-24
打浦桥,village,82720,80026,31.208186,121.477443,0,dapuqiao,186,plate,2016-11-24
世博滨江,village,93902,58012,31.203694,121.495113,0,shibobinjiang,163,plate,2016-11-24
新天地,village,127344,125433,31.224955,121.483156,0,xintiandi,120,plate,2016-11-24
老西门,village,86377,82761,31.223704,121.491798,0,laoximen,113,plate,2016-11-24
豫园,village,92807,78126,31.230451,121.496163,0,yuyuan,101,plate,2016-11-24
淮海中路,village,122220,114989,31.223241,121.471568,0,huaihaizhonglu,100,plate,2016-11-24
人民广场,village,115199,80314,31.23939,121.476562,0,renminguangchang,72,plate,2016-11-24
南京东路,village,76931,36585,31.242524,121.48966,0,nanjingdonglu,68,plate,2016-11-24
黄浦滨江,village,108605,80717,31.224664,121.510115,0,huangpubinjiang,56,plate,2016-11-24
董家渡,village,78755,75800,31.221326,121.504087,0,dongjiadu,54,plate,2016-11-24
中山公园,village,82635,68171,31.22349,121.421632,0,zhongshangongyuan,585,plate,2016-11-24
新华路,village,76357,67973,31.210286,121.430659,0,xinhualu,407,plate,2016-11-24
古北,village,84238,67552,31.201375,121.40786,0,gubei,290,plate,2016-11-24
北新泾,village,63047,57432,31.224677,121.365909,0,beixinjing,270,plate,2016-11-24
西郊,village,88677,72048,31.204387,121.371658,0,xijiao,267,plate,2016-11-24
仙霞,village,70493,62084,31.21339,121.397673,0,xianxia,176,plate,2016-11-24
天山,village,79887,74212,31.220107,121.400476,0,tianshan,161,plate,2016-11-24
镇宁路,village,109129,74018,31.221373,121.44178,0,zhenninglu,151,plate,2016-11-24
虹桥,village,66946,62885,31.20834,121.407914,0,hongqiao1,121,plate,2016-11-24
江桥,village,47970,37893,31.264967,121.313125,0,jiangqiao,675,plate,2016-11-24
嘉定新城,village,38514,34660,31.345297,121.269818,0,jiadingxincheng,529,plate,2016-11-24
南翔,village,48072,40715,31.312367,121.315568,0,nanxiang,489,plate,2016-11-24
安亭,village,31788,26090,31.301753,121.21079,0,anting,385,plate,2016-11-24
丰庄,village,48950,46328,31.25617,121.367023,0,fengzhuang,291,plate,2016-11-24
嘉定老城,village,31980,30467,31.38766,121.254376,0,jiadinglaocheng,180,plate,2016-11-24
菊园新区,village,38302,34987,31.386627,121.212443,0,juyuanxinqu,111,plate,2016-11-24
新成路,village,36307,31730,31.386874,121.275827,0,xinchenglu1,67,plate,2016-11-24
马陆,village,24981,21983,31.365339,121.302525,0,malu,26,plate,2016-11-24
外冈,village,27480,19940,31.365662,121.165371,0,waigang,18,plate,2016-11-24
徐行,village,29653,19841,31.433395,121.24877,0,xuxing,17,plate,2016-11-24
九亭,village,46883,42424,31.142778,121.322898,0,jiuting,755,plate,2016-11-24
泗泾,village,40065,35141,31.114957,121.273887,0,sijing,570,plate,2016-11-24
松江新城,village,39559,32874,31.040032,121.226205,0,songjiangxincheng,483,plate,2016-11-24
松江老城,village,36192,36024,31.005867,121.228217,0,songjianglaocheng,405,plate,2016-11-24
松江大学城,village,42965,37778,31.06305,121.235978,0,songjiangdaxuecheng,365,plate,2016-11-24
莘闵别墅,village,44529,34096,31.087128,121.352291,0,shenminbieshu,361,plate,2016-11-24
新桥,village,34679,31584,31.056321,121.303064,0,xinqiao,164,plate,2016-11-24
佘山,village,67923,40152,31.0922,121.182906,0,sheshan,117,plate,2016-11-24
车墩,village,30948,23749,30.99313,121.29674,0,chedun,22,plate,2016-11-24
昆山,village,22338,10851,31.326733668532,121.05981013801,0,kunshan1,6,plate,2016-11-24
崇明其它,village,22829,9858,31.742316980893,121.35867669664,0,chongmingqita,3,plate,2016-11-24
崇明新城,village,30365,0,31.62831,121.419866,0,chongmingxincheng,3,plate,2016-11-24
长兴岛,village,27337,0,31.39469,121.708299,0,changxingdao21211,2,plate,2016-11-24
堡镇,village,21167,0,31.554853,121.621564,0,baozhen,1,plate,2016-11-24
南桥,village,31092,23427,30.920217,121.478764,0,nanqiao,790,plate,2016-11-24
西渡,village,31719,30250,30.974424,121.441412,0,xidu,303,plate,2016-11-24
海湾,village,24294,19936,30.871021,121.643701,0,haiwan,74,plate,2016-11-24
奉贤金汇,village,33182,24801,30.977217,121.562351,0,fengxianjinhui,25,plate,2016-11-24
庄行,village,23043,14550,30.930825,121.38966,0,zhuanghang,18,plate,2016-11-24
柘林,village,17333,11942,30.850003,121.460447,0,zhelin,16,plate,2016-11-24
奉城,village,25844,14800,30.947241,121.667345,0,fengcheng,5,plate,2016-11-24
青村,village,16627,11869,30.921903,121.570759,0,qingcun,5,plate,2016-11-24
夏阳,village,34068,34227,31.135236,121.136266,0,xiayang,348,plate,2016-11-24
徐泾,village,52323,42552,31.180106,121.282726,0,xujing,309,plate,2016-11-24
盈浦,village,34710,30470,31.166882,121.07935,0,yingpu,264,plate,2016-11-24
赵巷,village,47123,36393,31.158029,121.227355,0,zhaoxiang,155,plate,2016-11-24
朱家角,village,29740,22655,31.096405,121.067923,0,zhujiajiao,126,plate,2016-11-24
白鹤,village,25875,26621,31.260275,121.121893,0,baihe,74,plate,2016-11-24
重固,village,35245,35261,31.21359,121.196345,0,chonggu,29,plate,2016-11-24
华新,village,36204,30185,31.224461,121.234433,0,huaxin,21,plate,2016-11-24
香花桥,village,23505,25716,31.19807,121.129906,0,xianghuaqiao,15,plate,2016-11-24
金泽,village,17189,17156,31.064722,120.920557,0,jinze,2,plate,2016-11-24
山阳,village,23136,7438,30.77372,121.36652,0,shanyang,6,plate,2016-11-24
枫泾,village,16229,0,30.883666,121.047873,0,fengjing,2,plate,2016-11-24
漕泾,village,13024,0,30.805286,121.409279,0,caojing,1,plate,2016-11-24
凉城,village,64169,58707,31.296369,121.476005,0,liangcheng,465,plate,2016-11-24
曲阳,village,69381,65347,31.291432,121.496128,0,quyang,285,plate,2016-11-24
临平路,village,82276,74542,31.269288,121.504428,0,linpinglu,240,plate,2016-11-24
江湾镇,village,59453,46515,31.307723,121.487216,0,jiangwanzhen,197,plate,2016-11-24
鲁迅公园,village,68583,62623,31.276017,121.488977,0,luxungongyuan,182,plate,2016-11-24
北外滩,village,83121,70696,31.256432,121.509422,0,beiwaitan,162,plate,2016-11-24
四川北路,village,72377,60852,31.259781,121.490774,0,sichuanbeilu,54,plate,2016-11-24
